image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_09948,Eg5 inhibitors,32,32.05955505371094,2101055.0,2093.708718210226,10544,0.160888671875,0.00048828125,4.8828125,288.609375,253.71669006347656,240.75,121.5,307.875,0.15625,0.0625,0.78125,Eg5 inhibitors,AZ-C,0.1,Week3_25461
image_09949,Eg5 inhibitors,27,38.87458801269531,2547685.0,2625.640903303167,12166,0.185638427734375,0.0004119873046875,4.119873046875,395.9814758300781,333.9841613769531,257.0,155.75,740.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Eg5 inhibitors,AZ-C,0.1,Week3_25461
image_09950,Eg5 inhibitors,21,17.277511596679688,1132299.0,1243.7767318205442,8237,0.1256866455078125,0.0003204345703125,3.204345703125,348.23809814453125,338.1294860839844,237.5,104.5,417.5,0.0,0.23809523809523808,0.7619047619047619,Eg5 inhibitors,AZ-C,0.1,Week3_25461
image_09951,Eg5 inhibitors,33,39.63301086425781,2597389.0,2882.3209006392863,11520,0.17578125,0.0005035400390625,5.035400390625,305.6060485839844,202.4125518798828,299.0,128.0,425.0,0.09090909090909091,0.12121212121212122,0.7878787878787878,Eg5 inhibitors,AZ-C,0.1,Week3_25461
image_09952,Eg5 inhibitors,27,18.81048583984375,1232764.0,1429.3213231526315,9191,0.1402435302734375,0.0004119873046875,4.119873046875,301.53704833984375,242.5936279296875,235.0,110.75,420.0,0.037037037037037035,0.18518518518518517,0.7777777777777778,Eg5 inhibitors,AZ-C,0.3,Week3_25421
image_09953,Eg5 inhibitors,25,16.478713989257812,1079949.0,1307.7539109194186,7133,0.1088409423828125,0.0003814697265625,3.814697265625,250.74000549316406,182.36524963378906,257.5,95.5,354.0,0.08,0.2,0.72,Eg5 inhibitors,AZ-C,0.3,Week3_25421
image_09954,Eg5 inhibitors,23,20.875732421875,1368112.0,1452.4908747076988,8296,0.1265869140625,0.0003509521484375,3.509521484375,319.84783935546875,270.23101806640625,268.5,152.75,372.0,0.0,0.08695652173913043,0.9130434782608695,Eg5 inhibitors,AZ-C,0.3,Week3_25421
image_09955,Eg5 inhibitors,25,32.63148498535156,2138537.0,2388.2796477337833,9429,0.1438751220703125,0.0003814697265625,3.814697265625,332.4599914550781,354.22393798828125,210.5,83.0,401.5,0.12,0.16,0.72,Eg5 inhibitors,AZ-C,0.3,Week3_25421
image_09956,Eg5 inhibitors,28,26.449630737304688,1733403.0,2089.4768940897193,10587,0.1615447998046875,0.00042724609375,4.2724609375,332.4464416503906,293.19097900390625,259.25,82.5,464.25,0.14285714285714285,0.17857142857142858,0.6785714285714286,Eg5 inhibitors,AZ-C,0.3,Week3_25441
image_09957,Eg5 inhibitors,28,31.4224853515625,2059304.0,2480.9793735593557,13946,0.212799072265625,0.00042724609375,4.2724609375,444.75,438.96435546875,246.75,151.75,578.75,0.07142857142857142,0.07142857142857142,0.8571428571428571,Eg5 inhibitors,AZ-C,0.3,Week3_25441
image_09958,Eg5 inhibitors,30,33.56645202636719,2199811.0,2081.606301901629,8880,0.135498046875,0.000457763671875,4.57763671875,258.29998779296875,246.91778564453125,182.25,72.75,296.375,0.0,0.3,0.7,Eg5 inhibitors,AZ-C,0.3,Week3_25441
image_09959,Eg5 inhibitors,25,28.16864013671875,1846060.0,1840.3898344300687,9733,0.1485137939453125,0.0003814697265625,3.814697265625,342.3999938964844,442.80804443359375,138.5,46.0,551.0,0.12,0.36,0.52,Eg5 inhibitors,AZ-C,0.3,Week3_25441
image_09960,Eg5 inhibitors,38,29.364517211914062,1924433.0,2079.608719609445,12977,0.1980133056640625,0.000579833984375,5.79833984375,299.5131530761719,251.29583740234375,243.25,94.75,416.25,0.10526315789473684,0.15789473684210525,0.7368421052631579,Eg5 inhibitors,AZ-C,0.3,Week3_25461
image_09961,Eg5 inhibitors,27,26.223892211914062,1718609.0,1951.485684655374,11210,0.171051025390625,0.0004119873046875,4.119873046875,367.5555419921875,296.9372863769531,278.5,96.0,560.0,0.07407407407407407,0.18518518518518517,0.7407407407407407,Eg5 inhibitors,AZ-C,0.3,Week3_25461
image_09962,Eg5 inhibitors,35,32.76777648925781,2147469.0,2455.0290342771914,14701,0.2243194580078125,0.0005340576171875,5.340576171875,372.3714294433594,303.82904052734375,317.5,145.75,473.0,0.08571428571428572,0.08571428571428572,0.8285714285714286,Eg5 inhibitors,AZ-C,0.3,Week3_25461
image_09963,Eg5 inhibitors,32,33.15409851074219,2172787.0,2711.991100450745,13509,0.2061309814453125,0.00048828125,4.8828125,372.5,330.56591796875,264.25,138.375,525.625,0.03125,0.1875,0.78125,Eg5 inhibitors,AZ-C,0.3,Week3_25461
image_09964,Eg5 inhibitors,32,21.61572265625,1416608.0,1615.7465569972992,10625,0.1621246337890625,0.00048828125,4.8828125,292.625,203.48513793945312,225.75,145.875,448.5,0.0625,0.09375,0.84375,Eg5 inhibitors,AZ-C,1.0,Week3_25421
image_09965,Eg5 inhibitors,24,18.566329956054688,1216763.0,1450.1623483838048,8418,0.128448486328125,0.0003662109375,3.662109375,307.6666564941406,283.4925231933594,220.75,146.125,337.0,0.041666666666666664,0.08333333333333333,0.875,Eg5 inhibitors,AZ-C,1.0,Week3_25421
image_09966,Eg5 inhibitors,29,17.577102661132812,1151933.0,1314.8934997597244,8338,0.127227783203125,0.0004425048828125,4.425048828125,252.39654541015625,166.7452392578125,226.0,126.0,364.0,0.034482758620689655,0.13793103448275862,0.8275862068965517,Eg5 inhibitors,AZ-C,1.0,Week3_25421
image_09967,Eg5 inhibitors,32,20.928009033203125,1371538.0,1766.4147696932778,9312,0.14208984375,0.00048828125,4.8828125,256.453125,202.6541290283203,204.0,141.5,322.75,0.0625,0.125,0.8125,Eg5 inhibitors,AZ-C,1.0,Week3_25421
image_09968,Eg5 inhibitors,25,19.746536254882812,1294109.0,1583.558513087919,9179,0.1400604248046875,0.0003814697265625,3.814697265625,321.0199890136719,260.6026611328125,208.0,147.0,416.5,0.0,0.16,0.84,Eg5 inhibitors,AZ-C,1.0,Week3_25441
image_09969,Eg5 inhibitors,31,30.668594360351562,2009897.0,2537.3292419572826,10763,0.1642303466796875,0.0004730224609375,4.730224609375,304.3548278808594,310.4668884277344,198.0,90.25,369.0,0.06451612903225806,0.22580645161290322,0.7096774193548387,Eg5 inhibitors,AZ-C,1.0,Week3_25441
image_09970,Eg5 inhibitors,23,14.632705688476562,958969.0,1140.6639382725116,6231,0.0950775146484375,0.0003509521484375,3.509521484375,237.80435180664062,122.94429016113281,226.0,144.75,278.75,0.0,0.08695652173913043,0.9130434782608695,Eg5 inhibitors,AZ-C,1.0,Week3_25441
image_09971,Eg5 inhibitors,23,21.082321166992188,1381651.0,1803.9232006424572,8419,0.1284637451171875,0.0003509521484375,3.509521484375,323.5869445800781,205.4345703125,284.0,189.5,393.25,0.043478260869565216,0.08695652173913043,0.8695652173913043,Eg5 inhibitors,AZ-C,1.0,Week3_25441
image_09972,Eg5 inhibitors,26,21.865859985351562,1433001.0,1663.0722316761967,10271,0.1567230224609375,0.000396728515625,3.96728515625,348.6153869628906,342.98797607421875,262.5,151.75,432.875,0.038461538461538464,0.15384615384615385,0.8076923076923077,Eg5 inhibitors,AZ-C,1.0,Week3_25461
image_09973,Eg5 inhibitors,32,32.20735168457031,2110741.0,2117.16771389707,12940,0.19744873046875,0.00048828125,4.8828125,354.90625,245.11119079589844,300.5,162.375,497.375,0.03125,0.125,0.84375,Eg5 inhibitors,AZ-C,1.0,Week3_25461
image_09974,Eg5 inhibitors,22,20.249374389648438,1327063.0,1257.6489787956234,8075,0.1232147216796875,0.000335693359375,3.35693359375,324.5227355957031,367.4391174316406,202.5,88.625,428.0,0.09090909090909091,0.22727272727272727,0.6818181818181818,Eg5 inhibitors,AZ-C,1.0,Week3_25461
image_09975,Eg5 inhibitors,27,26.5079345703125,1737224.0,2063.5843181461096,11691,0.1783905029296875,0.0004119873046875,4.119873046875,382.77777099609375,299.4547424316406,268.5,190.25,458.0,0.037037037037037035,0.037037037037037035,0.9259259259259259,Eg5 inhibitors,AZ-C,1.0,Week3_25461
image_09352,Actin disruptors,43,35.68507385253906,2338657.0,2353.6670110968407,15784,0.2408447265625,0.0006561279296875,6.561279296875,324.9186096191406,379.66949462890625,195.5,128.0,312.75,0.023255813953488372,0.09302325581395349,0.8837209302325582,Actin disruptors,cytochalasin B,10.0,Week1_22123
image_09353,Actin disruptors,44,35.150054931640625,2303594.0,2795.3764398163185,14506,0.221343994140625,0.00067138671875,6.7138671875,290.375,220.81231689453125,231.25,139.625,379.0,0.022727272727272728,0.1590909090909091,0.8181818181818182,Actin disruptors,cytochalasin B,10.0,Week1_22123
image_09354,Actin disruptors,34,28.282989501953125,1853554.0,1908.2073925277218,8926,0.136199951171875,0.000518798828125,5.18798828125,231.3235321044922,198.1151885986328,162.5,114.375,288.875,0.029411764705882353,0.20588235294117646,0.7647058823529411,Actin disruptors,cytochalasin B,10.0,Week1_22123
image_09355,Actin disruptors,36,23.314910888671875,1527966.0,1716.5315989544615,10735,0.1638031005859375,0.00054931640625,5.4931640625,263.3194580078125,137.46444702148438,233.5,187.25,324.0,0.0,0.05555555555555555,0.9444444444444444,Actin disruptors,cytochalasin B,10.0,Week1_22123
image_09356,Actin disruptors,42,37.73933410644531,2473285.0,2662.5331732870545,16354,0.249542236328125,0.000640869140625,6.40869140625,344.0,309.723876953125,262.75,159.75,377.125,0.0,0.09523809523809523,0.9047619047619048,Actin disruptors,cytochalasin B,10.0,Week1_22141
image_09357,Actin disruptors,40,57.72700500488281,3783197.0,3720.7376532980707,19922,0.303985595703125,0.0006103515625,6.103515625,443.4125061035156,416.4902038574219,293.75,160.0,595.75,0.05,0.15,0.8,Actin disruptors,cytochalasin B,10.0,Week1_22141
image_09358,Actin disruptors,27,29.286483764648438,1919319.0,2309.5316508074757,12550,0.191497802734375,0.0004119873046875,4.119873046875,415.1111145019531,394.4897155761719,269.5,160.5,477.5,0.037037037037037035,0.1111111111111111,0.8518518518518519,Actin disruptors,cytochalasin B,10.0,Week1_22141
image_09359,Actin disruptors,42,33.924407958984375,2223270.0,2515.4104235386476,14274,0.217803955078125,0.000640869140625,6.40869140625,299.6666564941406,294.7027282714844,173.5,112.75,425.625,0.023809523809523808,0.16666666666666666,0.8095238095238095,Actin disruptors,cytochalasin B,10.0,Week1_22141
image_09360,Actin disruptors,40,30.22637939453125,1980916.0,2024.6184301041067,13143,0.2005462646484375,0.0006103515625,6.103515625,290.5249938964844,229.07461547851562,202.5,150.875,376.625,0.025,0.125,0.85,Actin disruptors,cytochalasin B,10.0,Week1_22161
image_09361,Actin disruptors,42,46.0264892578125,3016392.0,3492.389831766486,15897,0.2425689697265625,0.000640869140625,6.40869140625,335.6666564941406,291.85986328125,268.25,155.875,425.0,0.023809523809523808,0.09523809523809523,0.8809523809523809,Actin disruptors,cytochalasin B,10.0,Week1_22161
image_09362,Actin disruptors,30,25.523605346679688,1672715.0,1848.6773602680769,11707,0.1786346435546875,0.000457763671875,4.57763671875,347.0,311.98565673828125,261.75,112.5,462.875,0.06666666666666667,0.16666666666666666,0.7666666666666667,Actin disruptors,cytochalasin B,10.0,Week1_22161
image_09363,Actin disruptors,33,33.873687744140625,2219946.0,2554.850042528473,11918,0.181854248046875,0.0005035400390625,5.035400390625,320.01513671875,306.02349853515625,251.0,148.0,412.5,0.030303030303030304,0.15151515151515152,0.8181818181818182,Actin disruptors,cytochalasin B,10.0,Week1_22161
image_09364,Actin disruptors,38,29.73345947265625,1948612.0,2271.262910004705,11368,0.1734619140625,0.000579833984375,5.79833984375,264.22369384765625,216.12197875976562,215.0,135.5,306.125,0.0,0.10526315789473684,0.8947368421052632,Actin disruptors,cytochalasin B,30.0,Week1_22123
image_09365,Actin disruptors,13,12.277587890625,804624.0,698.8273639082909,2972,0.04534912109375,0.0001983642578125,1.983642578125,199.23077392578125,129.3109893798828,151.5,137.0,254.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,Actin disruptors,cytochalasin B,30.0,Week1_22123
image_09366,Actin disruptors,45,27.48095703125,1800992.0,2024.0621984004974,11123,0.1697235107421875,0.0006866455078125,6.866455078125,216.43333435058594,177.2485809326172,166.5,101.0,264.5,0.044444444444444446,0.17777777777777778,0.7777777777777778,Actin disruptors,cytochalasin B,30.0,Week1_22123
image_09367,Actin disruptors,19,18.4434814453125,1208712.0,1417.8380226939917,5707,0.0870819091796875,0.0002899169921875,2.899169921875,264.3157958984375,209.89398193359375,185.5,148.75,326.5,0.0,0.10526315789473684,0.8947368421052632,Actin disruptors,cytochalasin B,30.0,Week1_22123
image_09368,Actin disruptors,37,31.201370239257812,2044813.0,2495.586387892952,11601,0.1770172119140625,0.0005645751953125,5.645751953125,274.93243408203125,234.88047790527344,175.5,108.5,409.0,0.0,0.21621621621621623,0.7837837837837838,Actin disruptors,cytochalasin B,30.0,Week1_22141
image_09369,Actin disruptors,18,22.017379760742188,1442931.0,1696.359698554268,6530,0.099639892578125,0.000274658203125,2.74658203125,318.8055419921875,260.7064208984375,212.25,129.375,543.0,0.05555555555555555,0.1111111111111111,0.8333333333333334,Actin disruptors,cytochalasin B,30.0,Week1_22141
image_09370,Actin disruptors,46,31.910812377929688,2091307.0,2578.8387405143585,13196,0.20135498046875,0.000701904296875,7.01904296875,253.30435180664062,260.73211669921875,158.0,99.0,293.375,0.021739130434782608,0.2391304347826087,0.7391304347826086,Actin disruptors,cytochalasin B,30.0,Week1_22141
image_09371,Actin disruptors,27,20.7880859375,1362368.0,1508.240309715271,6367,0.0971527099609375,0.0004119873046875,4.119873046875,205.8148193359375,155.6204376220703,139.5,110.75,230.5,0.037037037037037035,0.1111111111111111,0.8518518518518519,Actin disruptors,cytochalasin B,30.0,Week1_22141
image_09372,Actin disruptors,35,35.54377746582031,2329397.0,2822.438177527627,11975,0.1827239990234375,0.0005340576171875,5.340576171875,300.9571533203125,263.7182312011719,223.5,141.25,359.75,0.02857142857142857,0.05714285714285714,0.9142857142857143,Actin disruptors,cytochalasin B,30.0,Week1_22161
image_09373,Actin disruptors,18,23.008544921875,1507888.0,1836.0173220038414,7762,0.118438720703125,0.000274658203125,2.74658203125,378.5555419921875,276.0576477050781,321.25,142.75,504.375,0.05555555555555555,0.1111111111111111,0.8333333333333334,Actin disruptors,cytochalasin B,30.0,Week1_22161
image_09374,Actin disruptors,36,24.664260864257812,1616397.0,1887.9032857024577,8150,0.124359130859375,0.00054931640625,5.4931640625,197.02777099609375,159.33267211914062,162.5,82.125,269.875,0.1111111111111111,0.16666666666666666,0.7222222222222222,Actin disruptors,cytochalasin B,30.0,Week1_22161
image_09375,Actin disruptors,27,19.05316162109375,1248668.0,1312.3717160783708,6785,0.1035308837890625,0.0004119873046875,4.119873046875,218.07408142089844,221.41400146484375,163.5,100.0,247.75,0.0,0.25925925925925924,0.7407407407407407,Actin disruptors,cytochalasin B,30.0,Week1_22161
image_09376,Actin disruptors,51,24.566741943359375,1610006.0,2188.5924693411216,10390,0.158538818359375,0.0007781982421875,7.781982421875,177.10784912109375,120.16481018066406,147.5,103.0,222.25,0.0392156862745098,0.17647058823529413,0.7843137254901961,Actin disruptors,cytochalasin D,0.3,Week2_24121
image_09377,Actin disruptors,39,18.831863403320312,1234165.0,1669.959507794818,7769,0.1185455322265625,0.0005950927734375,5.950927734375,171.5,121.51532745361328,134.5,99.5,220.75,0.02564102564102564,0.23076923076923078,0.7435897435897436,Actin disruptors,cytochalasin D,0.3,Week2_24121
image_09378,Actin disruptors,41,21.07275390625,1381024.0,1796.4524705410004,8715,0.1329803466796875,0.0006256103515625,6.256103515625,185.4146270751953,138.3324432373047,127.0,87.5,274.5,0.04878048780487805,0.3170731707317073,0.6341463414634146,Actin disruptors,cytochalasin D,0.3,Week2_24121
image_09379,Actin disruptors,35,24.95550537109375,1635484.0,2270.877018030733,10111,0.1542816162109375,0.0005340576171875,5.340576171875,253.3285675048828,261.1051025390625,163.0,110.75,248.0,0.0,0.2,0.8,Actin disruptors,cytochalasin D,0.3,Week2_24121
image_09380,Actin disruptors,57,34.087371826171875,2233950.0,2867.1940873553976,14439,0.2203216552734375,0.0008697509765625,8.697509765625,219.95614624023438,250.1229705810547,161.5,86.0,268.0,0.03508771929824561,0.3333333333333333,0.631578947368421,Actin disruptors,cytochalasin D,0.3,Week2_24141
image_09381,Actin disruptors,48,31.473800659179688,2062667.0,2723.621200801572,13154,0.200714111328125,0.000732421875,7.32421875,236.1458282470703,198.30224609375,163.25,105.375,288.125,0.0,0.16666666666666666,0.8333333333333334,Actin disruptors,cytochalasin D,0.3,Week2_24141
image_09382,Actin disruptors,44,25.633956909179688,1679947.0,2196.6046751753893,10718,0.163543701171875,0.00067138671875,6.7138671875,212.28408813476562,202.07192993164062,149.75,89.5,255.625,0.045454545454545456,0.29545454545454547,0.6590909090909091,Actin disruptors,cytochalasin D,0.3,Week2_24141
image_09383,Actin disruptors,50,23.87921142578125,1564948.0,2000.9833654426038,10365,0.1581573486328125,0.000762939453125,7.62939453125,179.50999450683594,142.28402709960938,129.5,90.375,214.375,0.04,0.32,0.64,Actin disruptors,cytochalasin D,0.3,Week2_24141
image_09384,Actin disruptors,47,26.425796508789062,1731841.0,2135.207842230564,11900,0.18157958984375,0.0007171630859375,7.171630859375,218.94680786132812,174.35911560058594,150.5,102.0,311.75,0.0425531914893617,0.19148936170212766,0.7659574468085106,Actin disruptors,cytochalasin D,0.3,Week2_24161
image_09385,Actin disruptors,48,29.973464965820312,1964341.0,2576.494855584344,12869,0.1963653564453125,0.000732421875,7.32421875,234.1458282470703,263.9555969238281,141.0,93.5,248.75,0.041666666666666664,0.2916666666666667,0.6666666666666666,Actin disruptors,cytochalasin D,0.3,Week2_24161
image_09386,Actin disruptors,42,28.896392822265625,1893754.0,2506.3230973398313,11526,0.175872802734375,0.000640869140625,6.40869140625,238.26190185546875,281.10821533203125,134.5,92.125,251.25,0.047619047619047616,0.2619047619047619,0.6904761904761905,Actin disruptors,cytochalasin D,0.3,Week2_24161
image_09387,Actin disruptors,47,36.34465026855469,2381883.0,2869.3749753476586,15213,0.2321319580078125,0.0007171630859375,7.171630859375,283.2021179199219,239.6630096435547,209.0,102.25,393.25,0.02127659574468085,0.2127659574468085,0.7659574468085106,Actin disruptors,cytochalasin D,0.3,Week2_24161
image_09388,Actin disruptors,47,51.883514404296875,3400238.0,2355.491893752478,17792,0.271484375,0.0007171630859375,7.171630859375,332.54254150390625,252.66537475585938,282.5,143.5,485.75,0.0425531914893617,0.14893617021276595,0.8085106382978723,Actin disruptors,latrunculin B,1.0,Week1_22361
image_09389,Actin disruptors,42,50.1707763671875,3287992.0,2742.0509745925665,16500,0.25177001953125,0.000640869140625,6.40869140625,342.6309509277344,338.1240539550781,189.0,69.5,547.0,0.09523809523809523,0.21428571428571427,0.6904761904761905,Actin disruptors,latrunculin B,1.0,Week1_22361
image_09390,Actin disruptors,46,62.426727294921875,4091198.0,3434.255953132175,19255,0.2938079833984375,0.000701904296875,7.01904296875,370.85870361328125,311.552490234375,283.5,125.5,532.125,0.021739130434782608,0.17391304347826086,0.8043478260869565,Actin disruptors,latrunculin B,1.0,Week1_22361
image_09391,Actin disruptors,44,60.64239501953125,3974260.0,3304.5646540783346,21294,0.324920654296875,0.00067138671875,6.7138671875,429.6363525390625,397.9249572753906,327.0,148.875,544.25,0.045454545454545456,0.13636363636363635,0.8181818181818182,Actin disruptors,latrunculin B,1.0,Week1_22361
image_09392,Actin disruptors,45,41.3770751953125,2711688.0,2316.07949398458,16280,0.2484130859375,0.0006866455078125,6.866455078125,319.24444580078125,281.8484802246094,218.5,128.0,413.5,0.08888888888888889,0.1111111111111111,0.8,Actin disruptors,latrunculin B,1.0,Week1_22381
image_09393,Actin disruptors,34,22.435073852539062,1470305.0,1294.5232198981103,10515,0.1604461669921875,0.000518798828125,5.18798828125,271.23529052734375,241.98916625976562,184.5,90.0,384.25,0.058823529411764705,0.20588235294117646,0.7352941176470589,Actin disruptors,latrunculin B,1.0,Week1_22381
image_09394,Actin disruptors,38,56.50761413574219,3703283.0,2910.3927032554056,21456,0.327392578125,0.000579833984375,5.79833984375,504.77630615234375,353.147705078125,452.5,181.125,725.375,0.02631578947368421,0.05263157894736842,0.9210526315789473,Actin disruptors,latrunculin B,1.0,Week1_22381
image_09395,Actin disruptors,40,59.84922790527344,3922279.0,3112.8495669697877,21869,0.3336944580078125,0.0006103515625,6.103515625,486.9624938964844,444.9219970703125,328.0,134.75,717.625,0.1,0.125,0.775,Actin disruptors,latrunculin B,1.0,Week1_22381
image_09396,Actin disruptors,29,37.995086669921875,2490046.0,2127.9667422166094,12492,0.19061279296875,0.0004425048828125,4.425048828125,380.6896667480469,277.7681884765625,310.5,188.5,534.5,0.0,0.13793103448275862,0.8620689655172413,Actin disruptors,latrunculin B,1.0,Week1_22401
image_09397,Actin disruptors,48,60.31512451171875,3952812.0,2693.3245857022703,20042,0.305816650390625,0.000732421875,7.32421875,369.2604064941406,355.68658447265625,287.5,127.375,438.5,0.10416666666666667,0.14583333333333334,0.75,Actin disruptors,latrunculin B,1.0,Week1_22401
image_09398,Actin disruptors,40,51.367767333984375,3366438.0,2341.9571849321947,15458,0.235870361328125,0.0006103515625,6.103515625,337.6875,269.3326416015625,254.5,116.75,519.125,0.05,0.175,0.775,Actin disruptors,latrunculin B,1.0,Week1_22401
image_09399,Actin disruptors,39,58.80755615234375,3854012.0,3160.8845962248743,17616,0.268798828125,0.0005950927734375,5.950927734375,397.3333435058594,362.491943359375,267.0,105.5,583.25,0.0,0.23076923076923078,0.7692307692307693,Actin disruptors,latrunculin B,1.0,Week1_22401
image_09400,Actin disruptors,46,48.05821228027344,3149543.0,3416.0070941185113,13622,0.207855224609375,0.000701904296875,7.01904296875,259.84783935546875,192.28260803222656,187.25,118.0,372.125,0.0,0.1956521739130435,0.8043478260869565,Actin disruptors,latrunculin B,3.0,Week1_22361
image_09401,Actin disruptors,30,34.29289245605469,2247419.0,2812.010298603913,11713,0.1787261962890625,0.000457763671875,4.57763671875,346.95001220703125,374.0607604980469,153.25,121.625,429.625,0.06666666666666667,0.13333333333333333,0.8,Actin disruptors,latrunculin B,3.0,Week1_22361
image_09402,Actin disruptors,38,45.9974365234375,3014488.0,3528.2249690145254,10394,0.158599853515625,0.000579833984375,5.79833984375,239.84210205078125,164.65357971191406,197.75,118.5,325.25,0.05263157894736842,0.13157894736842105,0.8157894736842105,Actin disruptors,latrunculin B,3.0,Week1_22361
image_09403,Actin disruptors,38,32.62547302246094,2138143.0,2280.1937902120408,12043,0.1837615966796875,0.000579833984375,5.79833984375,281.631591796875,273.52020263671875,178.75,97.25,384.375,0.05263157894736842,0.23684210526315788,0.7105263157894737,Actin disruptors,latrunculin B,3.0,Week1_22361
image_09404,Actin disruptors,46,49.90516662597656,3270585.0,3337.2823426907416,13950,0.212860107421875,0.000701904296875,7.01904296875,262.7065124511719,259.13897705078125,160.0,96.625,370.5,0.0,0.2608695652173913,0.7391304347826086,Actin disruptors,latrunculin B,3.0,Week1_22381
image_09405,Actin disruptors,48,34.34916687011719,2251107.0,2338.072799904039,15280,0.233154296875,0.000732421875,7.32421875,277.5,279.8712158203125,158.5,123.875,281.0,0.020833333333333332,0.14583333333333334,0.8333333333333334,Actin disruptors,latrunculin B,3.0,Week1_22381
image_09406,Actin disruptors,53,39.292755126953125,2575090.0,2829.181719972752,17014,0.259613037109375,0.0008087158203125,8.087158203125,280.2452697753906,286.9800720214844,180.5,116.0,349.0,0.018867924528301886,0.1320754716981132,0.8490566037735849,Actin disruptors,latrunculin B,3.0,Week1_22381
image_09407,Actin disruptors,35,21.689895629882812,1421469.0,1713.156688673189,9528,0.1453857421875,0.0005340576171875,5.340576171875,234.57142639160156,244.73341369628906,148.5,90.5,269.75,0.02857142857142857,0.22857142857142856,0.7428571428571429,Actin disruptors,latrunculin B,3.0,Week1_22381
image_09408,Actin disruptors,35,54.992645263671875,3603998.0,3850.1723397066817,13438,0.205047607421875,0.0005340576171875,5.340576171875,338.55712890625,375.82794189453125,223.0,123.5,331.75,0.0,0.11428571428571428,0.8857142857142857,Actin disruptors,latrunculin B,3.0,Week1_22401
image_09409,Actin disruptors,48,47.483642578125,3111888.0,3087.2160715460777,17512,0.2672119140625,0.000732421875,7.32421875,320.9583435058594,294.00201416015625,232.5,135.25,361.0,0.041666666666666664,0.10416666666666667,0.8541666666666666,Actin disruptors,latrunculin B,3.0,Week1_22401
image_09410,Actin disruptors,47,45.94380187988281,3010973.0,3242.822479588678,19094,0.291351318359375,0.0007171630859375,7.171630859375,361.5638427734375,405.3704833984375,184.5,122.25,394.0,0.0425531914893617,0.1702127659574468,0.7872340425531915,Actin disruptors,latrunculin B,3.0,Week1_22401
image_09411,Actin disruptors,46,49.985260009765625,3275834.0,3105.021816424094,18752,0.2861328125,0.000701904296875,7.01904296875,360.9130554199219,367.4231872558594,171.5,131.5,635.625,0.06521739130434782,0.08695652173913043,0.8478260869565217,Actin disruptors,latrunculin B,3.0,Week1_22401
image_11700,Protein degradation,23,43.74644470214844,2866967.0,1814.7513987978455,9466,0.144439697265625,0.0003509521484375,3.509521484375,361.5869445800781,454.0450439453125,114.5,46.25,454.25,0.13043478260869565,0.34782608695652173,0.5217391304347826,Protein degradation,ALLN,3.0,Week2_24121
image_11701,Protein degradation,21,29.025726318359375,1902230.0,2056.750162131153,11652,0.17779541015625,0.0003204345703125,3.204345703125,493.4285583496094,476.305908203125,296.5,135.0,848.5,0.0,0.19047619047619047,0.8095238095238095,Protein degradation,ALLN,3.0,Week2_24121
image_11702,Protein degradation,18,55.15972900390625,3614948.0,3739.046508129686,8555,0.1305389404296875,0.000274658203125,2.74658203125,421.6111145019531,449.8041687011719,268.0,142.75,427.75,0.05555555555555555,0.1111111111111111,0.8333333333333334,Protein degradation,ALLN,3.0,Week2_24121
image_11703,Protein degradation,23,40.482757568359375,2653078.0,2766.7487566536292,9049,0.1380767822265625,0.0003509521484375,3.509521484375,347.0652160644531,349.1490478515625,147.5,76.25,691.0,0.043478260869565216,0.30434782608695654,0.6521739130434783,Protein degradation,ALLN,3.0,Week2_24121
image_11704,Protein degradation,15,49.53163146972656,3246105.0,2698.4112614130136,6565,0.1001739501953125,0.0002288818359375,2.288818359375,385.5333251953125,424.2734069824219,195.0,98.75,601.75,0.06666666666666667,0.2,0.7333333333333333,Protein degradation,ALLN,3.0,Week2_24141
image_11705,Protein degradation,21,39.632415771484375,2597350.0,2526.856733641587,7217,0.1101226806640625,0.0003204345703125,3.204345703125,302.30950927734375,332.32086181640625,132.5,105.5,448.0,0.14285714285714285,0.09523809523809523,0.7619047619047619,Protein degradation,ALLN,3.0,Week2_24141
image_11706,Protein degradation,17,41.92494201660156,2747593.0,2580.879604946589,7051,0.1075897216796875,0.0002593994140625,2.593994140625,366.8235168457031,364.4888610839844,203.5,162.5,501.0,0.11764705882352941,0.058823529411764705,0.8235294117647058,Protein degradation,ALLN,3.0,Week2_24141
image_11707,Protein degradation,11,37.86561584472656,2481561.0,2197.64586606971,5436,0.08294677734375,0.0001678466796875,1.678466796875,433.2272644042969,434.481201171875,300.5,168.5,384.0,0.09090909090909091,0.09090909090909091,0.8181818181818182,Protein degradation,ALLN,3.0,Week2_24141
image_11708,Protein degradation,19,44.54676818847656,2919417.0,2313.6129860763904,8052,0.12286376953125,0.0002899169921875,2.899169921875,377.368408203125,356.8553161621094,266.5,109.0,555.25,0.10526315789473684,0.15789473684210525,0.7368421052631579,Protein degradation,ALLN,3.0,Week2_24161
